sheet_sub_id,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,date_time,rt,stimulus,response,experiment
108,,,,,,,,,,,,html-button-response,1,39770,0.0-1.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,"11/11/2022, 6:19:21 PM","38741"",",,,3
109,1440,741,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,60.57.00,TRUE,TRUE,browser-check,0,1022,0.0-0.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,"11/11/2022, 18:19:31",,,,3
109,,,,,,,,,,,,html-button-response,2,33002,0.0-2.0,5da4ae83fa7abd0016ddd461,636e41d94efeb2a20ac5e98f,636e91fa70e092a49ad10ae5,"11/11/2022, 18:19:24",8458,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,html-button-response,1,39775,0.0-1.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,"11/11/2022, 18:19:26","38772"",",,,3
109,,,,,,,,,,,,html-button-response,2,41244,0.0-2.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,"11/11/2022, 6:19:23 PM",1471,<h2> Are you using headphones right now? </h2>,0,3
108,,,,,,,,,,,,video-button-response,4,54764,0.0-4.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,21404,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Angry-GDSg1p5-ZE-A.mp4""""]",0,3
108,,,,,,,,,,,,html-button-response,1,45298,0.0-1.0,5efcb50255a06b097b8d5d29,636e41d94efeb2a20ac5e98f,636e91f96757e885e45c8c1d,"11/11/2022, 6:19:29 PM","44032"",",,,3
109,,,,,,,,,,,,html-button-response,2,41501,0.0-2.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,"11/11/2022, 18:19:28",1723,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,html-button-response,1,51877,0.0-1.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,"11/11/2022, 1:19:31 PM","50740"",",,,3
109,,,,,,,,,,,,video-button-response,3,47496,0.0-3.0,5b831eef87d85f0001bb7156,636e41d94efeb2a20ac5e98f,636e91fd2c5e80ac3306b964,,41905,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Old-GDSg1p5-ZE-B.mp4""""]",3,3
109,,,,,,,,,,,,html-button-response,2,47084,0.0-2.0,5efcb50255a06b097b8d5d29,636e41d94efeb2a20ac5e98f,636e91f96757e885e45c8c1d,"11/11/2022, 6:19:31 PM",1782,<h2> Are you using headphones right now? </h2>,0,3
108,,,,,,,,,,,,html-button-response,1,45484,0.0-1.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,"11/11/2022, 18:19:30","44460"",",,,3
108,,,,,,,,,,,,video-button-response,4,65397,0.0-4.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,22454,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Old-GDSg1p5-GDS-B.mp4""""]",1,3
109,,,,,,,,,,,,video-button-response,5,70297,0.0-5.0,60903c000da0743f062019fe,636e41d94efeb2a20ac5e98f,636e91ef136f614b80a5fb50,,22557,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Angry-GDS-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,html-button-response,2,60075,0.0-2.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,"11/11/2022, 1:19:39 PM",8196,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,html-button-response,1,45671,0.0-1.0,62eac867210f0e2e8d322d44,636e41d94efeb2a20ac5e98f,636e92038c0ae2dcd5f3f7f8,"11/11/2022, 18:19:40","44124"",",,,3
109,,,,,,,,,,,,video-button-response,3,58254,0.0-3.0,5d08e6b09d5b3a00156501db,636e41d94efeb2a20ac5e98f,636e92002c5e80ac3306b965,,40750,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Old-GDSg1p5-ZE-B.mp4""""]",3,3
109,,,,,,,,,,,,html-button-response,2,46780,0.0-2.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,"11/11/2022, 18:19:31",1294,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,html-button-response,2,47713,0.0-2.0,62eac867210f0e2e8d322d44,636e41d94efeb2a20ac5e98f,636e92038c0ae2dcd5f3f7f8,"11/11/2022, 18:19:43",2038,<h2> Are you using headphones right now? </h2>,0,3
110,1920,937,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,61.28.00,TRUE,TRUE,browser-check,0,1037,0.0-0.0,5c3d48955fd1050001a99364,636e41d94efeb2a20ac5e98f,636e91f84ebb774a92a5fb5f,"11/11/2022, 18:19:55",,,,3
109,,,,,,,,,,,,video-button-response,3,64082,0.0-3.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,22578,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Speech-GDS-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,5,77425,0.0-5.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,22656,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Angry-GDS-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,4,68566,0.0-4.0,5b831eef87d85f0001bb7156,636e41d94efeb2a20ac5e98f,636e91fd2c5e80ac3306b964,,21065,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Old-GDS-ZE-B.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,3,70712,0.0-3.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,,23929,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Old-GDSg1p5-ZE-B.mp4""""]",3,3
110,1496,937,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,77.24.00,FALSE,TRUE,browser-check,0,806,0.0-0.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,"11/11/2022, 18:20:03",,,,3
110,,,,,,,,,,,,video-button-response,5,86362,0.0-5.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,20963,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Angry-GDSg1p5-ZE-A.mp4""""]",4,3
109,,,,,,,,,,,,html-button-response,1,29952,0.0-1.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,"11/11/2022, 18:20:00","28910"",",,,3
110,,,,,,,,,,,,video-button-response,3,83591,0.0-3.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,,23501,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Speech-GDSg1p5-ZE-A.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,4,80546,0.0-4.0,5d08e6b09d5b3a00156501db,636e41d94efeb2a20ac5e98f,636e92002c5e80ac3306b965,,22285,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Angry-GDSg1p5-GDS-A.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,3,88046,0.0-3.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,,46798,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Old-GDS-ZE-A.mp4""""]",1,3
109,,,,,,,,,,,,video-button-response,3,87189,0.0-3.0,5e3cb9572b82bd0b02f7bf1d,636e41d94efeb2a20ac5e98f,636e91f98594da8c4cdd60e0,,52465,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Angry-GDS-ZE-B.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,4,85666,0.0-4.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21581,"[""""attn/attention3.mp4""""]",4,3
110,,,,,,,,,,,,html-button-response,2,80093,0.0-2.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,"11/11/2022, 6:20:13 PM",67651,<h2> Are you using headphones right now? </h2>,0,3
110,,,,,,,,,,,,video-button-response,6,99907,0.0-6.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,22478,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Speech-GDS-ZE-A.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,5,90203,0.0-5.0,5b831eef87d85f0001bb7156,636e41d94efeb2a20ac5e98f,636e91fd2c5e80ac3306b964,,21629,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Speech-GDSg1p5-ZE-A.mp4""""]",2,3
109,,,,,,,,,,,,html-button-response,1,84987,0.0-1.0,6043a4291afe0739394f4907,636e41d94efeb2a20ac5e98f,636e92066bf9a5b70ad10aea,"11/11/2022, 18:20:16","83953"",",,,3
109,,,,,,,,,,,,video-button-response,4,93011,0.0-4.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,,22297,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Speech-GDSg1p5-GDS-A.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,3,84898,0.0-3.0,5da4ae83fa7abd0016ddd461,636e41d94efeb2a20ac5e98f,636e91fa70e092a49ad10ae5,,51888,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Happy-GDSg1p5-GDS-B.mp4""""]",3,3
110,,,,,,,,,,,,html-button-response,1,19004,0.0-1.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,"11/11/2022, 18:20:21","18164"",",,,3
110,,,,,,,,,,,,video-button-response,6,110146,0.0-6.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,23782,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Happy-GDSg1p5-GDS-A.mp4""""]",2,3
110,,,,,,,,,,,,html-button-response,2,87269,0.0-2.0,6043a4291afe0739394f4907,636e41d94efeb2a20ac5e98f,636e92066bf9a5b70ad10aea,"11/11/2022, 18:20:18",2279,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,video-button-response,5,102835,0.0-5.0,5d08e6b09d5b3a00156501db,636e41d94efeb2a20ac5e98f,636e92002c5e80ac3306b965,,22281,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Happy-GDS-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,html-button-response,2,50911,0.0-2.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,"11/11/2022, 18:20:21",20954,<h2> Are you using headphones right now? </h2>,0,3
110,,,,,,,,,,,,video-button-response,4,109342,0.0-4.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,,21292,"[""""attn/attention3.mp4""""]",4,3
110,,,,,,,,,,,,html-button-response,2,20471,0.0-2.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,"11/11/2022, 18:20:22",1463,<h2> Are you using headphones right now? </h2>,0,3
110,,,,,,,,,,,,video-button-response,4,108638,0.0-4.0,5e3cb9572b82bd0b02f7bf1d,636e41d94efeb2a20ac5e98f,636e91f98594da8c4cdd60e0,,21439,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Old-GDSg1p5-ZE-B.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,4,104625,0.0-4.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,,21030,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Happy-GDS-ZE-A.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,5,106899,0.0-5.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21231,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Happy-GDSg1p5-ZE-A.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,3,94592,0.0-3.0,62eac867210f0e2e8d322d44,636e41d94efeb2a20ac5e98f,636e92038c0ae2dcd5f3f7f8,,46872,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Happy-GDSg1p5-ZE-A.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,5,117703,0.0-5.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,,24689,"[""""attn/attention3.mp4""""]",4,3
110,,,,,,,,,,,,video-button-response,3,102393,0.0-3.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,,22283,"[""""zeg_style_comb/005_Neutral_4_x_1_0_3_Speech-GDSg1p5-ZE-B.mp4""""]",2,3
109,,,,,,,,,,,,html-button-response,1,116492,0.0-1.0,5dc71b96d210e45213e92359,636e41d94efeb2a20ac5e98f,636e92054be96bcdce9237f6,"11/11/2022, 6:20:53 PM","115256"",",,,3
109,,,,,,,,,,,,video-button-response,6,124626,0.0-6.0,5d08e6b09d5b3a00156501db,636e41d94efeb2a20ac5e98f,636e92002c5e80ac3306b965,,21784,"[""""zeg_style_comb/005_Neutral_4_x_1_0_3_Speech-GDSg1p5-ZE-B.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,5,130553,0.0-5.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,,21208,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Happy-GDSg1p5-GDS-B.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,5,125233,0.0-5.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,,20605,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Angry-GDS-ZE-A.mp4""""]",4,3
110,,,,,,,,,,,,video-button-response,5,129437,0.0-5.0,5e3cb9572b82bd0b02f7bf1d,636e41d94efeb2a20ac5e98f,636e91f98594da8c4cdd60e0,,20792,"[""""attn/attention3.mp4""""]",4,3
110,,,,,,,,,,,,video-button-response,7,122501,0.0-7.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,22590,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Angry-GDSg1p5-GDS-B.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,7,133750,0.0-7.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,23603,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Speech-GDS-ZE-A.mp4""""]",0,3
110,,,,,,,,,,,,html-button-response,2,125778,0.0-2.0,5dc71b96d210e45213e92359,636e41d94efeb2a20ac5e98f,636e92054be96bcdce9237f6,"11/11/2022, 6:21:02 PM",9274,<h2> Are you using headphones right now? </h2>,0,3
109,,,,,,,,,,,,video-button-response,3,77108,0.0-3.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,,26187,"[""""zeg_style_comb/005_Neutral_4_x_1_0_3_Happy-GDSg1p5-GDS-A.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,3,128244,0.0-3.0,5efcb50255a06b097b8d5d29,636e41d94efeb2a20ac5e98f,636e91f96757e885e45c8c1d,,81159,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Angry-GDSg1p5-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,4,117345,0.0-4.0,62eac867210f0e2e8d322d44,636e41d94efeb2a20ac5e98f,636e92038c0ae2dcd5f3f7f8,,22748,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Happy-GDSg1p5-ZE-B.mp4""""]",4,3
110,,,,,,,,,,,,video-button-response,3,118411,0.0-3.0,5d1290103b20b0000102e8e3,636e41d94efeb2a20ac5e98f,636e91f79fd7ba130887aa17,,99625,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Speech-GDSg1p5-GDS-B.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,8,143515,0.0-8.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,21008,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Old-GDSg1p5-GDS-B.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,8,154388,0.0-8.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,20636,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,4,99199,0.0-4.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,,22084,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,7,145947,0.0-7.0,5d08e6b09d5b3a00156501db,636e41d94efeb2a20ac5e98f,636e92002c5e80ac3306b965,,21312,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,6,128310,0.0-6.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21410,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Happy-GDS-ZE-B.mp4""""]",0,3
110,,,,,,,,,,,,video-button-response,4,123612,0.0-4.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,,21214,"[""""zeg_style_comb/005_Neutral_4_x_1_0_3_Old-GDSg1p5-ZE-A.mp4""""]",0,3
110,,,,,,,,,,,,video-button-response,5,139625,0.0-5.0,62eac867210f0e2e8d322d44,636e41d94efeb2a20ac5e98f,636e92038c0ae2dcd5f3f7f8,,22275,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,7,149692,0.0-7.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21380,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Angry-GDSg1p5-GDS-A.mp4""""]",0,3
109,,,,,,,,,,,,video-button-response,3,141170,0.0-3.0,6043a4291afe0739394f4907,636e41d94efeb2a20ac5e98f,636e92066bf9a5b70ad10aea,,53897,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Happy-GDS-ZE-B.mp4""""]",0,3
109,,,,,,,,,,,,video-button-response,5,144933,0.0-5.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,,21314,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Angry-GDSg1p5-GDS-B.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,4,70927,0.0-4.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,,22856,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Happy-GDSg1p5-GDS-B.mp4""""]",0,3
110,,,,,,,,,,,,video-button-response,6,150251,0.0-6.0,5e3cb9572b82bd0b02f7bf1d,636e41d94efeb2a20ac5e98f,636e91f98594da8c4cdd60e0,,20807,"[""""zeg_style_comb/005_Neutral_4_x_1_0_3_Angry-GDSg1p5-ZE-B.mp4""""]",0,3
110,,,,,,,,,,,,video-button-response,6,146783,0.0-6.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,,21547,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Angry-GDSg1p5-GDS-B.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,7,174930,0.0-7.0,60903c000da0743f062019fe,636e41d94efeb2a20ac5e98f,636e91ef136f614b80a5fb50,,30100,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Happy-GDSg1p5-ZE-B.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,7,133109,0.0-7.0,5b831eef87d85f0001bb7156,636e41d94efeb2a20ac5e98f,636e91fd2c5e80ac3306b964,,21862,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Old-GDSg1p5-GDS-B.mp4""""]",2,3
110,,,,,,,,,,,,video-button-response,4,158438,0.0-4.0,5d1290103b20b0000102e8e3,636e41d94efeb2a20ac5e98f,636e91f79fd7ba130887aa17,,39927,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Happy-GDSg1p5-ZE-B.mp4""""]",1,3
109,,,,,,,,,,,,video-button-response,6,138650,0.0-6.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,,20945,"[""""zeg_style_comb/004_Neutral_3_x_1_0_3_Angry-GDSg1p5-ZE-A.mp4""""]",3,3
110,,,,,,,,,,,,video-button-response,4,151737,0.0-4.0,5efcb50255a06b097b8d5d29,636e41d94efeb2a20ac5e98f,636e91f96757e885e45c8c1d,,23490,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Happy-GDS-ZE-B.mp4""""]",0,3
110,,,,,,,,,,,,video-button-response,7,171067,0.0-7.0,5e3cb9572b82bd0b02f7bf1d,636e41d94efeb2a20ac5e98f,636e91f98594da8c4cdd60e0,,20807,"[""""zeg_style_comb/004_Neutral_3_x_1_0_8_Angry-GDS-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,9,164283,0.0-9.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,20764,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,9,175031,0.0-9.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,20639,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Speech-GDSg1p5-ZE-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,5,96177,0.0-5.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,,25246,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Happy-GDSg1p5-ZE-A.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,8,171313,0.0-8.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21619,"[""""zeg_style_comb/004_Neutral_3_x_1_0_1_Speech-GDSg1p5-GDS-A.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,10,185620,0.0-10.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,21334,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Old-GDSg1p5-ZE-A.mp4""""]",1,3
109,,,,,,,,,,,,video-button-response,5,122841,0.0-5.0,5f1bf7bb9f48184274051108,636e41d94efeb2a20ac5e98f,636e9229065f94b43ad10ab8,,23637,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Happy-GDSg1p5-GDS-A.mp4""""]",4,3
110,,,,,,,,,,,,video-button-response,6,172345,0.0-6.0,6039627d1f94c1410e17dacb,636e41d94efeb2a20ac5e98f,636e91ff828aeed97d11fd47,,41788,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Happy-GDSg1p5-GDS-A.mp4""""]",1,3
111,1366,649,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,56.22.00,TRUE,TRUE,browser-check,0,1174,0.0-0.0,62853fe01fa0d21c4daacfcb,636e41d94efeb2a20ac5e98f,636e92774c03658a8c3b34da,"11/11/2022, 1:21:50 PM",,,,3
109,,,,,,,,,,,,video-button-response,8,197369,0.0-8.0,60903c000da0743f062019fe,636e41d94efeb2a20ac5e98f,636e91ef136f614b80a5fb50,,22436,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,8,181191,0.0-8.0,5f77480675b83a250b3e8c36,636e41d94efeb2a20ac5e98f,636e91fdbd4cea470cdd610a,,20865,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Happy-GDSg1p5-ZE-B.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,5,175314,0.0-5.0,5efcb50255a06b097b8d5d29,636e41d94efeb2a20ac5e98f,636e91f96757e885e45c8c1d,,23575,"[""""zeg_style_comb/005_Neutral_4_x_1_0_2_Old-GDSg1p5-ZE-B.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,4,152936,0.0-4.0,5da4ae83fa7abd0016ddd461,636e41d94efeb2a20ac5e98f,636e91fa70e092a49ad10ae5,,68033,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Angry-GDS-ZE-B.mp4""""]",1,3
110,,,,,,,,,,,,video-button-response,7,168547,0.0-7.0,5e2e147d047efa000c6b833d,636e41d94efeb2a20ac5e98f,636e91fbfd046292e987a9d3,,21761,"[""""zeg_style_comb/005_Neutral_4_x_1_0_1_Speech-GDS-ZE-B.mp4""""]",2,3
109,,,,,,,,,,,,video-button-response,6,166113,0.0-6.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,,21173,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Speech-GDS-ZE-B.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,10,196118,0.0-10.0,62c5d77b4eacc0065ba43fe7,636e41d94efeb2a20ac5e98f,636e91f34ebb774a92a5fb5e,,21084,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Happy-GDSg1p5-ZE-B.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,4,187557,0.0-4.0,6043a4291afe0739394f4907,636e41d94efeb2a20ac5e98f,636e92066bf9a5b70ad10aea,,46384,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Happy-GDSg1p5-GDS-A.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,9,192823,0.0-9.0,5ea1e407df1e160c7db497c7,636e41d94efeb2a20ac5e98f,636e9203195ce48d3ca59ccb,,21508,"[""""zeg_style_comb/004_Neutral_3_x_1_0_5_Old-GDSg1p5-GDS-A.mp4""""]",3,3
109,,,,,,,,,,,,video-button-response,6,118855,0.0-6.0,62a447d91e71bfacd2e8c006,636e41d94efeb2a20ac5e98f,636e91fafa7726397a06b97f,,22673,"[""""zeg_style_comb/005_Neutral_4_x_1_0_5_Angry-GDS-ZE-A.mp4""""]",1,3
109,,,,,,,,,,,,video-button-response,7,188233,0.0-7.0,5c2e3ea54f0e840001c08da9,636e41d94efeb2a20ac5e98f,636e92024805f3d17cbd9bea,,22114,"[""""attn/attention3.mp4""""]",4,3
109,,,,,,,,,,,,video-button-response,11,207413,0.0-11.0,5965f557b9153e00016174d0,636e41d94efeb2a20ac5e98f,636e91f2092008f9f410673c,,21788,"[""""zeg_style_comb/004_Neutral_3_x_1_0_2_Old-GDSg1p5-GDS-A.mp4""""]",2,3
